,nodes count,HW Availability class,HW Availability,SW Availability class,failure function,Overall availability
3027,69,4,2.1626267228997276,6,square_root_n,2.1621060355432484
3028,69,4,2.1626267228997276,6,n_squared,2.162625813896715
3029,69,4,2.1626267228997276,6,n_log_n,2.1625926152794506
3030,69,5,3.1612985615132936,4,identity,2.1213854658608073
3031,69,5,3.1612985615132936,4,n,3.1025370919803166
3032,69,5,3.1612985615132936,4,square_root_n,2.8182740975700438
3033,69,5,3.1612985615132936,4,n_squared,3.1603875546571474
3034,69,5,3.1612985615132936,4,n_log_n,3.1283606884968744
3035,69,5,3.1612985615132936,5,identity,2.860418372348521
3036,69,5,3.1612985615132936,5,n,3.1550517529078905
3037,69,5,3.1612985615132936,5,square_root_n,3.111948775427107
3038,69,5,3.1612985615132936,5,n_squared,3.1612073829310243
3039,69,5,3.1612985615132936,5,n_log_n,3.1578902835206932
3040,69,5,3.1612985615132936,6,identity,3.119921035378054
3041,69,5,3.1612985615132936,6,n,3.160669824518718
3042,69,5,3.1612985615132936,6,square_root_n,3.1561033151763715
3043,69,5,3.1612985615132936,6,n_squared,3.161289442871135
3044,69,5,3.1612985615132936,6,n_log_n,3.1609565297795497
3045,69,6,4.161165675184212,4,identity,2.1583205278179456
3046,69,6,4.161165675184212,4,n,3.7721243927675774
3047,69,6,4.161165675184212,4,square_root_n,3.046078094422496
3048,69,6,4.161165675184212,4,n_squared,4.152137661390527
3049,69,6,4.161165675184212,4,n_log_n,3.9087563551964415
3050,69,6,4.161165675184212,5,identity,3.119921035378054
3051,69,6,4.161165675184212,5,n,4.102389327833648
3052,69,6,4.161165675184212,5,square_root_n,3.8179978886859662
3053,69,6,4.161165675184212,5,n_squared,4.16025446293029
3054,69,6,4.161165675184212,5,n_log_n,4.128219876188242
3055,69,6,4.161165675184212,6,identity,3.8601506624289916
3056,69,6,4.161165675184212,6,n,4.154916940008368
3057,69,6,4.161165675184212,6,square_root_n,4.111799842018396
3058,69,6,4.161165675184212,6,n_squared,4.161074468652395
3059,69,6,4.161165675184212,6,n_log_n,4.157756349713868
3060,70,4,2.1563994642772397,4,identity,1.8568869149924645
3061,70,4,2.1563994642772397,4,n,2.1502605454375856
3062,70,4,2.1563994642772397,4,square_root_n,2.1075459273412678
3063,70,4,2.1563994642772397,4,n_squared,2.1563111472428718
3064,70,4,2.1563994642772397,4,n_log_n,2.1530614703501834
3065,70,4,2.1563994642772397,5,identity,2.115160373438776
3066,70,4,2.1563994642772397,5,n,2.1557816801101035
3067,70,4,2.1563994642772397,5,square_root_n,2.151257783369674
3068,70,4,2.1563994642772397,5,n_squared,2.1563906325542357
3069,70,4,2.1563994642772397,5,n_log_n,2.1560645298528276
3070,70,4,2.1563994642772397,6,identity,2.152093485836739
3071,70,4,2.1563994642772397,6,n,2.156337646573714
3072,70,4,2.1563994642772397,6,square_root_n,2.155882533152344
3073,70,4,2.1563994642772397,6,n_squared,2.156398581104678
3074,70,4,2.1563994642772397,6,n_log_n,2.156365959427755
3075,70,5,3.15505178346798,4,identity,2.115160373439216
3076,70,5,3.15505178346798,4,n,3.0970764317095445
3077,70,5,3.15505178346798,4,square_root_n,2.813732639141876
3078,70,5,3.15505178346798,4,n_squared,3.1541665975560274
3079,70,5,3.15505178346798,4,n_log_n,3.122673457255916
3080,70,5,3.15505178346798,5,identity,2.854173765031884
3081,70,5,3.15505178346798,5,n,3.1488936158564806
3082,70,5,3.15505178346798,5,square_root_n,3.1060367787094503
3083,70,5,3.15505178346798,5,n_squared,3.154963191554187
3084,70,5,3.15505178346798,5,n_log_n,3.15170335904138
3085,70,5,3.15505178346798,6,identity,3.1136744744272145
3086,70,5,3.15505178346798,6,n,3.1544320251197853
3087,70,5,3.15505178346798,6,square_root_n,3.1498935850203744
3088,70,5,3.15505178346798,6,n_squared,3.1550429235418083
3089,70,5,3.15505178346798,6,n_log_n,3.154715779090307
3090,70,6,4.154916943051615,4,identity,2.1520934858372183
3091,70,6,4.154916943051615,4,n,3.7695625398548076
3092,70,6,4.154916943051615,4,square_root_n,3.0427147121955147
3093,70,6,4.154916943051615,4,n_squared,4.146142464790266
3094,70,6,4.154916943051615,4,n_log_n,3.905894547208012
3095,70,6,4.154916943051615,5,identity,3.1136744744272145
3096,70,6,4.154916943051615,5,n,4.0969266557080015
3097,70,6,4.154916943051615,5,square_root_n,3.8134532516879216
3098,70,6,4.154916943051615,5,n_squared,4.1540315535323025
3099,70,6,4.154916943051615,5,n_log_n,4.122530682849246
3100,70,6,4.154916943051615,6,identity,3.8539021474360475
3101,70,6,4.154916943051615,6,n,4.148756848472741
3102,70,6,4.154916943051615,6,square_root_n,4.1058857730327905
3103,70,6,4.154916943051615,6,n_squared,4.154828323614194
3104,70,6,4.154916943051615,6,n_log_n,4.151567474498715
3105,71,4,2.1502608458649934,4,identity,1.8507699358383796
3106,71,4,2.1502608458649934,4,n,2.144208091782492
3107,71,4,2.1502608458649934,4,square_root_n,2.101736413102381
3108,71,4,2.1502608458649934,4,n_squared,2.150175003166643
3109,71,4,2.1502608458649934,4,n_log_n,2.1469807620330825
3110,71,4,2.1502608458649934,5,identity,2.1090239211514152
3111,71,4,2.1502608458649934,5,n,2.1496517872533794
3112,71,4,2.1502608458649934,5,square_root_n,2.145155545203579
3113,71,4,2.1502608458649934,5,n_squared,2.1502522615989133
3114,71,4,2.1502608458649934,5,n_log_n,2.1499317419317006
3115,71,4,2.1502608458649934,6,identity,2.145955084058967
3116,71,4,2.1502608458649934,6,n,2.1501999018232936
3117,71,4,2.1502608458649934,6,square_root_n,2.1497475915455797
3118,71,4,2.1502608458649934,6,n_squared,2.150259987438387
3119,71,4,2.1502608458649934,6,n_log_n,2.1502279244621683
3120,71,5,3.148893645991324,4,identity,2.1090239211518553
3121,71,5,3.148893645991324,4,n,3.0916836336677322
3122,71,5,3.148893645991324,4,square_root_n,2.80925018379231
3123,71,5,3.148893645991324,4,n_squared,3.148033199074575
3124,71,5,3.148893645991324,4,n_log_n,3.1170576190436403
3125,71,5,3.148893645991324,5,identity,2.848017798273051
3126,71,5,3.148893645991324,5,n,3.142821639779407
3127,71,5,3.148893645991324,5,square_root_n,3.1002065763171798
3128,71,5,3.148893645991324,5,n_squared,3.148807532241796
3129,71,5,3.148893645991324,5,n_log_n,3.1456031645160483
3130,71,5,3.148893645991324,6,identity,3.107516554044353
3131,71,5,3.148893645991324,6,n,3.148282613551942
3132,71,5,3.148893645991324,6,square_root_n,3.143771713187004
3133,71,5,3.148893645991324,6,n_squared,3.1488850339245706
3134,71,5,3.148893645991324,6,n_log_n,3.1485634758523164
3135,71,6,4.148756851491463,4,identity,2.1459550840594463
3136,71,6,4.148756851491463,4,n,3.767015712994428
3137,71,6,4.148756851491463,4,square_root_n,3.0393974841303697
3138,71,6,4.148756851491463,4,n_squared,4.140225410431743
3139,71,6,4.148756851491463,4,n_log_n,3.9030381724822116
3140,71,6,4.148756851491463,5,identity,3.107516554044353
3141,71,6,4.148756851491463,5,n,4.091531847212427
3142,71,6,4.148756851491463,5,square_root_n,3.808967626659806
3143,71,6,4.148756851491463,5,n_squared,4.1478962028591475
3144,71,6,4.148756851491463,5,n_log_n,4.116912883172228
3145,71,6,4.148756851491463,6,identity,3.847742273015569
3146,71,6,4.148756851491463,6,n,4.1426829179701645
3147,71,6,4.148756851491463,6,square_root_n,4.100053499202336
3148,71,6,4.148756851491463,6,n_squared,4.148670710603421
3149,71,6,4.148756851491463,6,n_log_n,4.145465329139107
3150,72,4,2.1442083880834257,4,identity,1.844739116229145
3151,72,4,2.1442083880834257,4,n,2.1382394216775302
3152,72,4,2.1442083880834257,4,square_root_n,2.0960064368994242
3153,72,4,2.1442083880834257,4,n_squared,2.1441249172949295
3154,72,4,2.1442083880834257,4,n_log_n,2.1409843916937237
3155,72,4,2.1442083880834257,5,identity,2.1029736294187322
3156,72,4,2.1442083880834257,5,n,2.143607812818502
3157,72,4,2.1442083880834257,5,square_root_n,2.139138711806599
3158,72,4,2.1442083880834257,5,n_squared,2.144200041028753
3159,72,4,2.1442083880834257,5,n_log_n,2.143884930465254
3160,72,4,2.1442083880834257,6,identity,2.1399028429046045
3161,72,4,2.1442083880834257,6,n,2.1441482934368024
3162,72,4,2.1442083880834257,6,square_root_n,2.1436987339094893
3163,72,4,2.1442083880834257,6,n_squared,2.144207553377991
3164,72,4,2.1442083880834257,6,n_log_n,2.1441760316907814
3165,72,5,3.1428216695036304,4,identity,2.1029736294191723
3166,72,5,3.1428216695036304,4,n,3.0863570324947265
3167,72,5,3.1428216695036304,4,square_root_n,2.804825153443392
3168,72,5,3.1428216695036304,4,n_squared,3.1419849392265147
3169,72,5,3.1428216695036304,4,n_log_n,3.1115114545327835
3170,72,5,3.1428216695036304,5,identity,2.8419479924922917
3171,72,5,3.1428216695036304,5,n,3.1368334477167705
3172,72,5,3.1428216695036304,5,square_root_n,3.0944559206975484
3173,72,5,3.1428216695036304,5,n_squared,3.1427379313797696
3174,72,5,3.1428216695036304,5,n_log_n,3.1395873076743346
3175,72,5,3.1428216695036304,6,identity,3.1014447946496597
3176,72,5,3.1428216695036304,6,n,3.1422191207553114
3177,72,5,3.1428216695036304,6,square_root_n,3.13773524727508
3178,72,5,3.1428216695036304,6,n_squared,3.142813295037386
3179,72,5,3.1428216695036304,6,n_log_n,3.1424971493525446
3180,72,6,4.142682920924193,4,identity,2.1399028429050837
3181,72,6,4.142682920924193,4,n,3.764483737036994
3182,72,6,4.142682920924193,4,square_root_n,3.0361251316760445
3183,72,6,4.142682920924193,4,n_squared,4.134384588667801
3184,72,6,4.142682920924193,4,n_log_n,3.9001877158627707
3185,72,6,4.142682920924193,5,identity,3.1014447946496597
3186,72,6,4.142682920924193,5,n,4.086203237002855
3187,72,6,4.142682920924193,5,square_root_n,3.804539435438944
3188,72,6,4.142682920924193,5,n_squared,4.141845990724015
3189,72,6,4.142682920924193,5,n_log_n,4.111364757633756
3190,72,6,4.142682920924193,6,identity,3.8416685595880047
3191,72,6,4.142682920924193,6,n,4.136692771495017
3192,72,6,4.142682920924193,6,square_root_n,4.094300773000015
3193,72,6,4.142682920924193,6,n_squared,4.14259915601627
3194,72,6,4.142682920924193,6,n_log_n,4.13944752144303
3195,73,4,2.138239713962919,4,identity,1.8387920791951355
3196,73,4,2.138239713962919,4,n,2.1323522551829726
3197,73,4,2.138239713962919,4,square_root_n,2.0903538430371453
3198,73,4,2.138239713962919,4,n_squared,2.138158518233545
3199,73,4,2.138239713962919,4,n_log_n,2.135070064515505
3200,73,4,2.138239713962919,5,identity,2.0970071212710963
3201,73,4,2.138239713962919,5,n,2.137647389781558
3202,73,4,2.138239713962919,5,square_root_n,2.1332049320910764
3203,73,4,2.138239713962919,5,n_squared,2.1382315944328765
3204,73,4,2.138239713962919,5,n_log_n,2.137921726817914
3205,73,4,2.138239713962919,6,identity,2.133934385404023
3206,73,4,2.138239713962919,6,n,2.1381804454414137
3207,73,4,2.138239713962919,6,square_root_n,2.1377335859067497
3208,73,4,2.138239713962919,6,n_squared,2.138238902010719
3209,73,4,2.138239713962919,6,n_log_n,2.138207904977192
3210,73,5,3.1368334770352813,4,identity,2.09700712127153
3211,73,5,3.1368334770352813,4,n,3.081095023377194
3212,73,5,3.1368334770352813,4,square_root_n,2.8004560335045676
3213,73,5,3.1368334770352813,4,n_squared,3.1360194965990797
3214,73,5,3.1368334770352813,4,n_log_n,3.106033303786132
3215,73,5,3.1368334770352813,5,identity,2.835961970720054
3216,73,5,3.1368334770352813,5,n,3.130926759711789
3217,73,5,3.1368334770352813,5,square_root_n,3.088782655965957
3218,73,5,3.1368334770352813,5,n_squared,3.1367520175883343
3219,73,5,3.1368334770352813,5,n_log_n,3.133653493732059
3220,73,5,3.1368334770352813,6,identity,3.0954568192735166
3221,73,5,3.1368334770352813,6,n,3.1362391797035327
3222,73,5,3.1368334770352813,6,square_root_n,3.1317818361817285
3223,73,5,3.1368334770352813,6,n_squared,3.1368253304796485
3224,73,5,3.1368334770352813,6,n_log_n,3.136514430944376
3225,73,6,4.136692774379517,4,identity,2.1339343854044954
3226,73,6,4.136692774379517,4,n,3.761966439810019
3227,73,6,4.136692774379517,4,square_root_n,3.03289642892812
3228,73,6,4.136692774379517,4,n_squared,4.12861815451537
3229,73,6,4.136692774379517,4,n_log_n,3.8973436262571215
3230,73,6,4.136692774379517,5,identity,3.0954568192735166
3231,73,6,4.136692774379517,5,n,4.0809392201005315
3232,73,6,4.136692774379517,5,square_root_n,3.800167163178732
3233,73,6,4.136692774379517,5,n_squared,4.135878595813379
3234,73,6,4.136692774379517,5,n_log_n,4.105884646367548
3235,73,6,4.136692774379517,6,identity,3.83567863018275
3236,73,6,4.136692774379517,6,n,4.130784129060431
3237,73,6,4.136692774379517,6,square_root_n,4.0886254385297205
3238,73,6,4.136692774379517,6,n_squared,4.13661128856919
3239,73,6,4.136692774379517,6,n_log_n,4.1335117564921875
3240,74,4,2.1323525435591253,4,identity,1.832926544792016
3241,74,4,2.1323525435591253,4,n,2.126544404172425
3242,74,4,2.1323525435591253,4,square_root_n,2.084776562586262
3243,74,4,2.1323525435591253,4,n_squared,2.1322735312375856
3244,74,4,2.1323525435591253,4,n_log_n,2.1292355779214573
3245,74,4,2.1323525435591253,5,identity,2.0911221167641756
3246,74,4,2.1323525435591253,5,n,2.13176824760865
3247,74,4,2.1323525435591253,5,square_root_n,2.1273519507716308
3248,74,4,2.1323525435591253,5,n_squared,2.132344642386195
3249,74,4,2.1323525435591253,5,n_log_n,2.1320398588911385
3250,74,4,2.1323525435591253,6,identity,2.1280474316128823
3251,74,4,2.1323525435591253,6,n,2.13229407883655
3252,74,4,2.1323525435591253,6,square_root_n,2.1318498701006128
3253,74,4,2.1323525435591253,6,n_squared,2.1323517534423297
3254,74,4,2.1323525435591253,6,n_log_n,2.1323212651644727
3255,74,5,3.1309267886420695,4,identity,2.0911221167646152
3256,74,5,3.1309267886420695,4,n,3.075896059145097
3257,74,5,3.1309267886420695,4,square_root_n,2.7961413694915014
3258,74,5,3.1309267886420695,4,n_squared,3.130134643065137
3259,74,5,3.1309267886420695,4,n_log_n,3.1006215636225254
3260,74,5,3.1309267886420695,5,identity,2.8300574530120963
3261,74,5,3.1309267886420695,5,n,3.125099387643747
3262,74,5,3.1309267886420695,5,square_root_n,3.0831847130267898
3263,74,5,3.1309267886420695,5,n_squared,3.1308475161180325
3264,74,5,3.1309267886420695,5,n_log_n,3.1277995201345665
3265,74,5,3.1309267886420695,6,identity,3.0895503479718247
3266,74,5,3.1309267886420695,6,n,3.1303405198671355
3267,74,5,3.1309267886420695,6,square_root_n,3.125909224606576
3268,74,5,3.1309267886420695,6,n_squared,3.1309188608083875
3269,74,5,3.1309267886420695,6,n_log_n,3.130613048549616
3270,74,6,4.130784131913772,4,identity,2.1280474316133615
3271,74,6,4.130784131913772,4,n,3.75946365203783
3272,74,6,4.130784131913772,4,square_root_n,3.0297101997838487
3273,74,6,4.130784131913772,4,n_squared,4.122924324783843
3274,74,6,4.130784131913772,4,n_log_n,3.894506318832267
3275,74,6,4.130784131913772,5,identity,3.0895503479718247
3276,74,6,4.130784131913772,5,n,4.075738249372078
3277,74,6,4.130784131913772,5,square_root_n,3.7958493552306862
3278,74,6,4.130784131913772,5,n_squared,4.1299917899148815
3279,74,6,4.130784131913772,5,n_log_n,4.100470946184244
3280,74,6,4.130784131913772,6,identity,3.8297702048564903
3281,74,6,4.130784131913772,6,n,4.124954802585996
3282,74,6,4.130784131913772,6,square_root_n,4.083025426683726
3283,74,6,4.130784131913772,6,n_squared,4.13070483333052
3284,74,6,4.130784131913772,6,n_log_n,4.127655831905479
3285,75,4,2.1265446887431905,4,identity,1.8271403248909213
3286,75,4,2.1265446887431905,4,n,2.1208137674735394
3287,75,4,2.1265446887431905,4,square_root_n,2.0792726087770497
3288,75,4,2.1265446887431905,4,n_squared,2.126467773034336
3289,75,4,2.1265446887431905,4,n_log_n,2.1234788167078067
3290,75,4,2.1265446887431905,5,identity,2.0853164277691083
3291,75,4,2.1265446887431905,5,n,2.125968207079291
3292,75,4,2.1265446887431905,5,square_root_n,2.12157760322701
3293,75,4,2.1265446887431905,5,n_squared,2.1265369972473045
3294,75,4,2.1265446887431905,5,n_log_n,2.126237145949696
3295,75,4,2.1265446887431905,6,identity,2.1222397934023243
3296,75,4,2.1265446887431905,6,n,2.1264870063860357
3297,75,4,2.1265446887431905,6,square_root_n,2.1260454007519156
3298,75,4,2.1265446887431905,6,n_squared,2.1265439195940594
3299,75,4,2.1265446887431905,6,n_log_n,2.1265139248634837
3300,75,5,3.125099416194993,4,identity,2.0853164277695426
3301,75,5,3.125099416194993,4,n,3.0707586475905213
3302,75,5,3.125099416194993,4,square_root_n,2.791879763851656
3303,75,5,3.125099416194993,4,n_squared,3.1243282388974856
3304,75,5,3.125099416194993,4,n_log_n,3.095274685194995
3305,75,5,3.125099416194993,5,identity,2.8242322512393816
3306,75,5,3.125099416194993,5,n,3.119349230336369
3307,75,5,3.125099416194993,5,square_root_n,3.077660104950786
3308,75,5,3.125099416194993,5,n_squared,3.1250222437167046
3309,75,5,3.125099416194993,5,n_log_n,3.1220232716996597
3310,75,5,3.125099416194993,6,identity,3.0837231926155293
3311,75,5,3.125099416194993,6,n,3.1245209620225562
3312,75,5,3.125099416194993,6,square_root_n,3.120115247908368
3313,75,5,3.125099416194993,6,n_squared,3.125091698396118
3314,75,5,3.125099416194993,6,n_log_n,3.124790821428539
3315,75,6,4.124954805398079,4,identity,2.122239793402797
3316,75,6,4.124954805398079,4,n,3.7569752075048575
3317,75,6,4.124954805398079,4,square_root_n,3.0265653152582854
3318,75,6,4.124954805398079,4,n_squared,4.117301375884152
3319,75,6,4.124954805398079,4,n_log_n,3.89167617752192
3320,75,6,4.124954805398079,5,identity,3.0837231926155293
3321,75,6,4.124954805398079,5,n,4.070598832564912
3322,75,6,4.124954805398079,5,square_root_n,3.7915846138914584
3323,75,6,4.124954805398079,5,n_squared,4.124183433468794
3324,75,6,4.124954805398079,5,n_log_n,4.095122108231862
3325,75,6,4.124954805398079,6,identity,3.8239410954800372
3326,75,6,4.124954805398079,6,n,4.119202690861421
3327,75,6,4.124954805398079,6,square_root_n,4.077498750471665
3328,75,6,4.124954805398079,6,n_squared,4.124877607183564
3329,75,6,4.124954805398079,6,n_log_n,4.12187763243711
3330,76,4,2.1208140483369355,4,identity,1.8214313183136768
3331,76,4,2.1208140483369355,4,n,2.1151583263141736
3332,76,4,2.1208140483369355,4,square_root_n,2.0738400726982773
3333,76,4,2.1208140483369355,4,n_squared,2.1207391469849557
3334,76,4,2.1208140483369355,4,n_log_n,2.1177977484890906
3335,76,4,2.1208140483369355,5,identity,2.07958795310771
3336,76,4,2.1208140483369355,5,n,2.1202451754546576
3337,76,4,2.1208140483369355,5,square_root_n,2.115879810703088
3338,76,4,2.1208140483369355,5,n_squared,2.12080655828984
3339,76,4,2.1208140483369355,5,n_log_n,2.120511493786695
3340,76,4,2.1208140483369355,6,identity,2.1165093695941777
3341,76,4,2.1208140483369355,6,n,2.12075712775809
3342,76,4,2.1208140483369355,6,square_root_n,2.1203180789624
3343,76,4,2.1208140483369355,6,n_squared,2.1208132993330016
3344,76,4,2.1208140483369355,6,n_log_n,2.1207837835938363
3345,76,5,3.1193492585158893,4,identity,2.0795879531081445
3346,76,5,3.1193492585158893,4,n,3.065681348834953
3347,76,5,3.1193492585158893,4,square_root_n,2.78766987301477
3348,76,5,3.1193492585158893,4,n_squared,3.1185982281678073
3349,76,5,3.1193492585158893,4,n_log_n,3.0899911716459436
3350,76,5,3.1193492585158893,5,identity,2.818484264223811
3351,76,5,3.1193492585158893,5,n,3.113674269013266
3352,76,5,3.1193492585158893,5,square_root_n,3.072206922668777
3353,76,5,3.1193492585158893,5,n_squared,3.1192741037262572
3354,76,5,3.1193492585158893,5,n_log_n,3.1163227160448748
3355,76,5,3.1193492585158893,6,identity,3.0779732520263514
3356,76,5,3.1193492585158893,6,n,3.1187784134355163
3357,76,5,3.1193492585158893,6,square_root_n,3.114397827319965
3358,76,5,3.1193492585158893,6,n_squared,3.1193417425177166
3359,76,5,3.1193492585158893,6,n_log_n,3.119045655373951
3360,76,6,4.119202693653634,4,identity,2.11650936959465
3361,76,6,4.119202693653634,4,n,3.754500942686973
3362,76,6,4.119202693653634,4,square_root_n,3.0234606910086415
3363,76,6,4.119202693653634,4,n_squared,4.111747641401337
3364,76,6,4.119202693653634,4,n_log_n,3.888853557073859
3365,76,6,4.119202693653634,5,identity,3.0779732520263514
3366,76,6,4.119202693653634,5,n,4.065519529749698
3367,76,6,4.119202693653634,5,square_root_n,3.7873715954246565
3368,76,6,4.119202693653634,5,n_squared,4.118451470319072
3369,76,6,4.119202693653634,5,n_log_n,4.089836635481441
3370,76,6,4.119202693653634,6,identity,3.8181892008746092
3371,76,6,4.119202693653634,6,n,4.113525775153404
3372,76,6,4.119202693653634,6,square_root_n,4.072043500821705
3373,76,6,4.119202693653634,6,n_squared,4.119127513479768
3374,76,6,4.119202693653634,6,n_log_n,4.116175125677536
3375,77,4,2.115158603566128,4,identity,1.8157975062860554
3376,77,4,2.115158603566128,4,n,2.1095761400770265
3377,77,4,2.115158603566128,4,square_root_n,2.068477119271201
3378,77,4,2.115158603566128,4,n_squared,2.1150856385608376
3379,77,4,2.115158603566128,4,n_log_n,2.1121904194356973
3380,77,4,2.115158603566128,5,identity,2.073934674005756
3381,77,4,2.115158603566128,5,n,2.1145971419620997
3382,77,4,2.115158603566128,5,square_root_n,2.1102565758287866
3383,77,4,2.115158603566128,5,n_squared,2.115151307166313
3384,77,4,2.115158603566128,5,n_log_n,2.1148608902104367
3385,77,4,2.115158603566128,6,identity,2.1108541414141917
3386,77,4,2.115158603566128,6,n,2.1151024249805617
3387,77,4,2.115158603566128,6,square_root_n,2.1146658881328255
3388,77,4,2.115158603566128,6,n_squared,2.1151578739273105
3389,77,4,2.115158603566128,6,n_log_n,2.115128823240541
3390,77,5,3.113674296830591,4,identity,2.073934674006196
3391,77,5,3.113674296830591,4,n,3.060662772979522
3392,77,5,3.113674296830591,4,square_root_n,2.783510404615981
3393,77,5,3.113674296830591,4,n_squared,3.1129426344288826
3394,77,5,3.113674296830591,4,n_log_n,3.084769575877802
3395,77,5,3.113674296830591,5,identity,2.8128114731911835
3396,77,5,3.113674296830591,5,n,3.108072563051961
3397,77,5,3.113674296830591,5,square_root_n,3.0668233309408994
3398,77,5,3.113674296830591,5,n_squared,3.1136010816423387
3399,77,5,3.113674296830591,5,n_log_n,3.1106958993704064
3400,77,5,3.113674296830591,6,identity,3.072298507430234
3401,77,5,3.113674296830591,6,n,3.113110863334057
3402,77,5,3.113674296830591,6,square_root_n,3.10875496544874
3403,77,5,3.113674296830591,6,n_squared,3.113666974823386
3404,77,5,3.113674296830591,6,n_log_n,3.113375538197688
3405,77,6,4.113525777906225,4,identity,2.1108541414146713
3406,77,6,4.113525777906225,4,n,3.7520406970353983
3407,77,6,4.113525777906225,4,square_root_n,3.0203952849896867
3408,77,6,4.113525777906225,4,n_squared,4.106261509661923
3409,77,6,4.113525777906225,4,n_log_n,3.88603878492801
3410,77,6,4.113525777906225,5,identity,3.072298507430234
3411,77,6,4.113525777906225,5,n,4.0604989509687055
3412,77,6,4.113525777906225,5,square_root_n,3.78320900726089
3413,77,6,4.113525777906225,5,n_squared,4.112793924223855
3414,77,6,4.113525777906225,5,n_log_n,4.084613080925968
3415,77,6,4.113525777906225,6,identity,3.812512502266328
3416,77,6,4.113525777906225,6,n,4.107922114839977
3417,77,6,4.113525777906225,6,square_root_n,4.066657842410171
3418,77,6,4.113525777906225,6,n_squared,4.1134525376860545
3419,77,6,4.113525777906225,6,n_log_n,4.110546357839556
3420,78,4,2.1095764138070763,4,identity,1.8102369481843554
3421,78,4,2.1095764138070763,4,n,2.1040653423069635
3422,78,4,2.1095764138070763,4,square_root_n,2.063181983484777
3423,78,4,2.1095764138070763,4,n_squared,2.109505311112846
3424,78,4,2.1095764138070763,4,n_log_n,2.1066549502841387
3425,78,4,2.1095764138070763,5,identity,2.0683546498395518
3426,78,4,2.1095764138070763,5,n,2.109022173568189
3427,78,4,2.1095764138070763,5,square_root_n,2.1047059784254243
3428,78,4,2.1095764138070763,5,n_squared,2.109569303649916
3429,78,4,2.1095764138070763,5,n_log_n,2.109283400814193
3430,78,4,2.1095764138070763,6,identity,2.1052721682386966
3431,78,4,2.1095764138070763,6,n,2.1095209581898913
3432,78,4,2.1095764138070763,6,square_root_n,2.109086889718686
3433,78,4,2.1095764138070763,6,n_squared,2.109575702792805
3434,78,4,2.1095764138070763,6,n_log_n,2.1095471038034828
3435,78,5,3.1080725905153885,4,identity,2.0683546498399865
3436,78,5,3.1080725905153885,4,n,3.0557015777301513
3437,78,5,3.1080725905153885,4,square_root_n,2.779400114916653
3438,78,5,3.1080725905153885,4,n_squared,3.10735955668595
3439,78,5,3.1080725905153885,4,n_log_n,3.079608498459947
3440,78,5,3.1080725905153885,5,identity,2.807211937517818
3441,78,5,3.1080725905153885,5,n,3.102542245985574
3442,78,5,3.1080725905153885,5,square_root_n,3.061507564624172
3443,78,5,3.1080725905153885,5,n_squared,3.10800124081204
3444,78,5,3.1080725905153885,5,n_log_n,3.105140942431692
3445,78,5,3.1080725905153885,6,identity,3.066697018203522
3446,78,5,3.1080725905153885,6,n,3.107516378678172
3447,78,5,3.1080725905153885,6,square_root_n,3.103184742113179
3448,78,5,3.1080725905153885,6,n_squared,3.1080654550846063
3449,78,5,3.1080725905153885,6,n_log_n,3.1077785355057
3450,78,6,4.10792211753278,4,identity,2.1052721682391695
3451,78,6,4.10792211753278,4,n,3.7495943124653928
3452,78,6,4.10792211753278,4,square_root_n,3.0173680952975657
3453,78,6,4.10792211753278,4,n_squared,4.100841421577933
3454,78,6,4.10792211753278,4,n_log_n,3.883232163110565
3455,78,6,4.10792211753278,5,identity,3.066697018203522
3456,78,6,4.10792211753278,5,n,4.055535753813387
3457,78,6,4.10792211753278,5,square_root_n,3.7790956055886915
3458,78,6,4.10792211753278,5,n_squared,4.107208894121748
3459,78,6,4.10792211753278,5,n_log_n,4.079450045131861
3460,78,6,4.10792211753278,6,identity,3.8069090590318204
3461,78,6,4.10792211753278,6,n,4.1023898433890125
3462,78,6,4.10792211753278,6,square_root_n,4.061340010177311
3463,78,6,4.10792211753278,6,n_squared,4.107850743131356
3464,78,6,4.10792211753278,6,n_log_n,4.104989449785919
3465,79,4,2.104065612604108,4,identity,1.8047477775529128
3466,79,4,2.104065612604108,4,n,2.09862413698798
3467,79,4,2.104065612604108,4,square_root_n,2.0579529668660443
3468,79,4,2.104065612604108,4,n_squared,2.103996301912864
3469,79,4,2.104065612604108,4,n_log_n,2.101189532598003
3470,79,4,2.104065612604108,5,identity,2.0628460141534295
3471,79,4,2.104065612604108,5,n,2.1035184110268603
3472,79,4,2.104065612604108,5,square_root_n,2.099226171574108
3473,79,4,2.104065612604108,5,n_squared,2.104058681656826
3474,79,4,2.104065612604108,5,n_log_n,2.1037771650195625
3475,79,4,2.104065612604108,6,identity,2.0997615836120125
3476,79,4,2.104065612604108,6,n,2.104010861653431
3477,79,4,2.104065612604108,6,square_root_n,2.103579219250103
3478,79,4,2.104065612604108,6,n_squared,2.1040649195104146
3479,79,4,2.104065612604108,6,n_log_n,2.104036759412975
3480,79,5,3.102542273114565,4,identity,2.0628460141538643
3481,79,5,3.102542273114565,4,n,3.0507964663237956
3482,79,5,3.102542273114565,4,square_root_n,2.7753378063756533
3483,79,5,3.102542273114565,4,n_squared,3.1018471656537043
3484,79,5,3.102542273114565,4,n_log_n,3.0745065856479616
3485,79,5,3.102542273114565,5,identity,2.8016837907479353
3486,79,5,3.102542273114565,5,n,3.0970815218178678
