,overall availability class,nodes count,availability class HW,f1(n) / f2(n),minimum recover/failure time ratio,minimum availability class SW required cts
4105,6,23,6,identity,-9.56521760020479e-07,does not exist
4106,6,23,6,n,-2.2000000480471016e-05,does not exist
4107,6,23,6,square_root_n,-4.587317209440777e-06,does not exist
4108,6,23,6,n_squared,-0.0005060000110508334,does not exist
4109,6,23,6,n_log_n,-2.99580130466578e-05,does not exist
4110,6,24,4,identity,-9.995833747822314e-05,does not exist
4111,6,24,4,n,-0.0023990000994773553,does not exist
4112,6,24,4,square_root_n,-0.0004896938447171337,does not exist
4113,6,24,4,n_squared,-0.057576002387456526,does not exist
4114,6,24,4,n_log_n,-0.0033111269061659064,does not exist
4115,6,24,5,identity,-9.958333728188329e-06,does not exist
4116,6,24,5,n,-0.0002390000094765199,does not exist
4117,6,24,5,square_root_n,-4.878567264481815e-05,does not exist
4118,6,24,5,n_squared,-0.005736000227436477,does not exist
4119,6,24,5,n_log_n,-0.00032987049984867304,does not exist
4120,6,24,6,identity,-9.583333533402794e-07,does not exist
4121,6,24,6,n,-2.3000000480166705e-05,does not exist
4122,6,24,6,square_root_n,-4.6948554383480425e-06,does not exist
4123,6,24,6,n_squared,-0.0005520000115240009,does not exist
4124,6,24,6,n_log_n,-3.174485922209842e-05,does not exist
4125,6,25,4,identity,-9.996000397916038e-05,does not exist
4126,6,25,4,n,-0.0024990000994790096,does not exist
4127,6,25,4,square_root_n,-0.0004998000198958019,does not exist
4128,6,25,4,n_squared,-0.06247500248697524,does not exist
4129,6,25,4,n_log_n,-0.0034934522207371098,does not exist
4130,6,25,5,identity,-9.960000379116707e-06,does not exist
4131,6,25,5,n,-0.00024900000947791767,does not exist
4132,6,25,5,square_root_n,-4.9800001895583534e-05,does not exist
4133,6,25,5,n_squared,-0.006225000236947942,does not exist
4134,6,25,5,n_log_n,-0.00034808707540889773,does not exist
4135,6,25,6,identity,-9.600000192566682e-07,does not exist
4136,6,25,6,n,-2.4000000481416706e-05,does not exist
4137,6,25,6,square_root_n,-4.800000096283341e-06,does not exist
4138,6,25,6,n_squared,-0.0006000000120354176,does not exist
4139,6,25,6,n_log_n,-3.355056088112058e-05,does not exist
4140,6,26,4,identity,-9.9961542287752e-05,does not exist
4141,6,26,4,n,-0.002599000099481552,does not exist
4142,6,26,4,square_root_n,-0.0005097058547340777,does not exist
4143,6,26,4,n_squared,-0.06757400258652035,does not exist
4144,6,26,4,n_log_n,-0.003677515872139901,does not exist
4145,6,26,5,identity,-9.961538826153138e-06,does not exist
4146,6,26,5,n,-0.0002590000094799816,does not exist
4147,6,26,5,square_root_n,-5.079408085996701e-05,does not exist
4148,6,26,5,n_squared,-0.006734000246479521,does not exist
4149,6,26,5,n_log_n,-0.00036647811053836313,does not exist
4150,6,26,6,identity,-9.615384800598648e-07,does not exist
4151,6,26,6,n,-2.5000000481556484e-05,does not exist
4152,6,26,6,square_root_n,-4.902903472895597e-06,does not exist
4153,6,26,6,n_squared,-0.0006500000125204686,does not exist
4154,6,26,6,n_log_n,-3.537433438066004e-05,does not exist
4155,6,27,4,identity,-9.996296664749327e-05,does not exist
4156,6,27,4,n,-0.0026990000994823182,does not exist
4157,6,27,4,square_root_n,-0.0005194228113263144,does not exist
4158,6,27,4,n_squared,-0.07287300268602259,does not exist
4159,6,27,4,n_log_n,-0.0038632509418604923,does not exist
4160,6,27,5,identity,-9.962963314125162e-06,does not exist
4161,6,27,5,n,-0.00026900000948137937,does not exist
4162,6,27,5,square_root_n,-5.176907596202875e-05,does not exist
4163,6,27,5,n_squared,-0.007263000255997243,does not exist
4164,6,27,5,n_log_n,-0.00038503686613007045,does not exist
4165,6,27,6,identity,-9.629629807994533e-07,does not exist
4166,6,27,6,n,-2.600000048158524e-05,does not exist
4167,6,27,6,square_root_n,-5.003702425657879e-06,does not exist
4168,6,27,6,n_squared,-0.0007020000130028015,does not exist
4169,6,27,6,n_log_n,-3.721545855745733e-05,does not exist
4170,6,28,4,identity,-9.996428926717371e-05,does not exist
4171,6,28,4,n,-0.002799000099480864,does not exist
4172,6,28,4,square_root_n,-0.0005289612987765297,does not exist
4173,6,28,4,n_squared,-0.07837200278546419,does not exist
4174,6,28,4,n_log_n,-0.004050595473691403,does not exist
4175,6,28,5,identity,-9.964286052821514e-06,does not exist
4176,6,28,5,n,-0.0002790000094790024,does not exist
4177,6,28,5,square_root_n,-5.272604577615027e-05,does not exist
4178,6,28,5,n_squared,-0.007812000265412067,does not exist
4179,6,28,5,n_log_n,-0.0004037571044620936,does not exist
4180,6,28,6,identity,-9.64285731486214e-07,does not exist
4181,6,28,6,n,-2.7000000481613995e-05,does not exist
4182,6,28,6,square_root_n,-5.102520476641057e-06,does not exist
4183,6,28,6,n_squared,-0.0007560000134851919,does not exist
4184,6,28,6,n_log_n,-3.907326754321148e-05,does not exist
4185,6,29,4,identity,-9.996552067181863e-05,does not exist
4186,6,29,4,n,-0.0028990000994827403,does not exist
4187,6,29,4,square_root_n,-0.0005383308038487544,does not exist
4188,6,29,4,n_squared,-0.08407100288499947,does not exist
4189,6,29,4,n_log_n,-0.004239491941392434,does not exist
4190,6,29,5,identity,-9.96551756826669e-06,does not exist
4191,6,29,5,n,-0.00028900000947973403,does not exist
4192,6,29,5,square_root_n,-5.36659544935104e-05,does not exist
4193,6,29,5,n_squared,-0.008381000274912287,does not exist
4194,6,29,5,n_log_n,-0.0004226330352559424,does not exist
4195,6,29,6,identity,-9.655172580336213e-07,does not exist
4196,6,29,6,n,-2.8000000482975018e-05,does not exist
4197,6,29,6,square_root_n,-5.199469558643661e-06,does not exist
4198,6,29,6,n_squared,-0.0008120000140062755,does not exist
4199,6,29,6,n_log_n,-4.094714464747247e-05,does not exist
4200,6,30,4,identity,-9.996666998279835e-05,does not exist
4201,6,30,4,n,-0.0029990000994839505,does not exist
4202,6,30,4,square_root_n,-0.0005475400014825323,does not exist
4203,6,30,4,n_squared,-0.08997000298451852,does not exist
4204,6,30,4,n_log_n,-0.004429886789854125,does not exist
4205,6,30,5,identity,-9.966666982719197e-06,does not exist
4206,6,30,5,n,-0.0002990000094815759,does not exist
4207,6,30,5,square_root_n,-5.458968329577256e-05,does not exist
4208,6,30,5,n_squared,-0.008970000284447277,does not exist
4209,6,30,5,n_log_n,-0.00044165926916661636,does not exist
4210,6,30,6,identity,-9.666666828112014e-07,does not exist
4211,6,30,6,n,-2.900000048433604e-05,does not exist
4212,6,30,6,square_root_n,-5.294651477643864e-06,does not exist
4213,6,30,6,n_squared,-0.0008700000145300812,does not exist
4214,6,30,6,n_log_n,-4.283651710229327e-05,does not exist
4215,6,31,4,identity,-9.996774514464679e-05,does not exist
4216,6,31,4,n,-0.0030990000994840505,does not exist
4217,6,31,4,square_root_n,-0.0005565968488488384,does not exist
4218,6,31,4,n_squared,-0.09606900308400557,does not exist
4219,6,31,4,n_log_n,-0.004621730037559113,does not exist
4220,6,31,5,identity,-9.967742241379085e-06,does not exist
4221,6,31,5,n,-0.00030900000948275164,does not exist
4222,6,31,5,square_root_n,-5.549804002942591e-05,does not exist
4223,6,31,5,n_squared,-0.0095790002939653,does not exist
4224,6,31,5,n_log_n,-0.0004608307775370028,does not exist
4225,6,31,6,identity,-9.6774195113003e-07,does not exist
4226,6,31,6,n,-3.000000048503093e-05,does not exist
4227,6,31,6,square_root_n,-5.388159147917374e-06,does not exist
4228,6,31,6,n_squared,-0.0009300000150359589,does not exist
4229,6,31,6,n_log_n,-4.474085153838473e-05,does not exist
4230,6,32,4,identity,-9.99687531089144e-05,does not exist
4231,6,32,4,n,-0.0031990000994852608,does not exist
4232,6,32,4,square_root_n,-0.0005655086658406171,does not exist
4233,6,32,4,n_squared,-0.10236800318352834,does not exist
4234,6,32,4,n_log_n,-0.004814974930385617,does not exist
4235,6,32,5,identity,-9.968750296351914e-06,does not exist
4236,6,32,5,n,-0.00031900000948326124,does not exist
4237,6,32,5,square_root_n,-5.6391767476046754e-05,does not exist
4238,6,32,5,n_squared,-0.01020800030346436,does not exist
4239,6,32,5,n_log_n,-0.0004801428573577805,does not exist
4240,6,32,6,identity,-9.687500152066875e-07,does not exist
4241,6,32,6,n,-3.1000000486614e-05,does not exist
4242,6,32,6,square_root_n,-5.480077640217758e-06,does not exist
4243,6,32,6,n_squared,-0.000992000015571648,does not exist
4244,6,32,6,n_log_n,-4.665965006034414e-05,does not exist
4245,6,33,4,identity,-9.996969998438132e-05,does not exist
4246,6,33,4,n,-0.0032990000994845836,does not exist
4247,6,33,4,square_root_n,-0.0005742822043158902,does not exist
4248,6,33,4,n_squared,-0.10886700328299126,does not exist
4249,6,33,4,n_log_n,-0.005009577638725878,does not exist
4250,6,33,5,identity,-9.969697257083965e-06,does not exist
4251,6,33,5,n,-0.00032900000948377084,does not exist
4252,6,33,5,square_root_n,-5.7271550460337184e-05,does not exist
4253,6,33,5,n_squared,-0.010857000312964438,does not exist
4254,6,33,5,n_log_n,-0.0004995911006210632,does not exist
4255,6,33,6,identity,-9.696969844874559e-07,does not exist
4256,6,33,6,n,-3.2000000488086044e-05,does not exist
4257,6,33,6,square_root_n,-5.570485075547205e-06,does not exist
4258,6,33,6,n_squared,-0.0010560000161068395,does not exist
4259,6,33,6,n_log_n,-4.859244681725786e-05,does not exist
4260,6,34,4,identity,-9.997059116129137e-05,does not exist
4261,6,34,4,n,-0.0033990000994839065,does not exist
4262,6,34,4,square_root_n,-0.0005829237079607367,does not exist
4263,6,34,4,n_squared,-0.11556600338245282,does not exist
4264,6,34,4,n_log_n,-0.005205496991384131,does not exist
4265,6,34,5,identity,-9.970588514152112e-06,does not exist
4266,6,34,5,n,-0.0003390000094811718,does not exist
4267,6,34,5,square_root_n,-5.813802198931805e-05,does not exist
4268,6,34,5,n_squared,-0.011526000322359842,does not exist
4269,6,34,5,n_log_n,-0.0005191713673975392,does not exist
4270,6,34,6,identity,-9.70588249549209e-07,does not exist
4271,6,34,6,n,-3.300000048467311e-05,does not exist
4272,6,34,6,square_root_n,-5.659453392823544e-06,does not exist
4273,6,34,6,n_squared,-0.0011220000164788857,does not exist
4274,6,34,6,n_log_n,-5.0538805004661065e-05,does not exist
4275,6,35,4,identity,-9.99714314139366e-05,does not exist
4276,6,35,4,n,-0.0034990000994877812,does not exist
4277,6,35,4,square_root_n,-0.0005914389642755202,does not exist
4278,6,35,4,n_squared,-0.12246500348207234,does not exist
4279,6,35,4,n_log_n,-0.005402694240797519,does not exist
4280,6,35,5,identity,-9.97142884240354e-06,does not exist
4281,6,35,5,n,-0.0003490000094841239,does not exist
4282,6,35,5,square_root_n,-5.899176858315999e-05,does not exist
4283,6,35,5,n_squared,-0.012215000331944337,does not exist
4284,6,35,5,n_log_n,-0.0005388797621223789,does not exist
4285,6,35,6,identity,-9.714285853501536e-07,does not exist
4286,6,35,6,n,-3.400000048725538e-05,does not exist
4287,6,35,6,square_root_n,-5.747049014515104e-06,does not exist
4288,6,35,6,n_squared,-0.0011900000170539382,does not exist
4289,6,35,6,n_log_n,-5.249831426026483e-05,does not exist
4290,6,36,4,identity,-9.997222498570046e-05,does not exist
4291,6,36,4,n,-0.0035990000994852167,does not exist
4292,6,36,4,square_root_n,-0.0005998333499142028,does not exist
4293,6,36,4,n_squared,-0.1295640035814678,does not exist
4294,6,36,4,n_log_n,-0.005601132855090558,does not exist
4295,6,36,5,identity,-9.97222248566576e-06,does not exist
4296,6,36,5,n,-0.0003590000094839674,does not exist
4297,6,36,5,square_root_n,-5.983333491399456e-05,does not exist
4298,6,36,5,n_squared,-0.012924000341422825,does not exist
4299,6,36,5,n_log_n,-0.0005587126125353783,does not exist
4300,6,36,6,identity,-9.722222357178012e-07,does not exist
4301,6,36,6,n,-3.500000048584084e-05,does not exist
4302,6,36,6,square_root_n,-5.833333414306807e-06,does not exist
4303,6,36,6,n_squared,-0.0012600000174902704,does not exist
4304,6,36,6,n_log_n,-5.447058828297038e-05,does not exist
4305,6,37,4,identity,-9.997297566177732e-05,does not exist
4306,6,37,4,n,-0.003699000099485761,does not exist
4307,6,37,4,square_root_n,-0.0006081118703978749,does not exist
4308,6,37,4,n_squared,-0.13686300368097315,does not exist
4309,6,37,4,n_log_n,-0.005800778333337556,does not exist
4310,6,37,5,identity,-9.972973229355198e-06,does not exist
4311,6,37,5,n,-0.0003690000094861423,does not exist
4312,6,37,5,square_root_n,-6.0663227875189027e-05,does not exist
4313,6,37,5,n_squared,-0.013653000350987265,does not exist
4314,6,37,5,n_log_n,-0.0005786664510569058,does not exist
4315,6,37,6,identity,-9.729729861795988e-07,does not exist
4316,6,37,6,n,-3.6000000488645156e-05,does not exist
4317,6,37,6,square_root_n,-5.918363623325631e-06,does not exist
4318,6,37,6,n_squared,-0.0013320000180798708,does not exist
4319,6,37,6,n_log_n,-5.6455262832706e-05,does not exist
4320,6,38,4,identity,-9.997368682856944e-05,does not exist
4321,6,38,4,n,-0.0037990000994856388,does not exist
4322,6,38,4,square_root_n,-0.0006162791950144685,does not exist
4323,6,38,4,n_squared,-0.14436200378045427,does not exist
4324,6,38,4,n_log_n,-0.006001598040713042,does not exist
4325,6,38,5,identity,-9.973684460096166e-06,does not exist
4326,6,38,5,n,-0.0003790000094836543,does not exist
4327,6,38,5,square_root_n,-6.148192014701088e-05,does not exist
4328,6,38,5,n_squared,-0.014402000360378864,does not exist
4329,6,38,5,n_log_n,-0.0005987379980998926,does not exist
4330,6,38,6,identity,-9.736842233598608e-07,does not exist
4331,6,38,6,n,-3.700000048767471e-05,does not exist
4332,6,38,6,square_root_n,-6.0021926609494985e-06,does not exist
4333,6,38,6,n_squared,-0.001406000018531639,does not exist
4334,6,38,6,n_log_n,-5.8451993845242485e-05,does not exist
4335,6,39,4,identity,-9.997436152520134e-05,does not exist
4336,6,39,4,n,-0.003899000099482852,does not exist
4337,6,39,4,square_root_n,-0.0006243396876160402,does not exist
4338,6,39,4,n_squared,-0.15206100387983124,does not exist
4339,6,39,4,n_log_n,-0.006203561061079965,does not exist
4340,6,39,5,identity,-9.974359217568285e-06,does not exist
4341,6,39,5,n,-0.0003890000094851631,does not exist
4342,6,39,5,square_root_n,-6.228985334902056e-05,does not exist
4343,6,39,5,n_squared,-0.015171000369921361,does not exist
4344,6,39,5,n_log_n,-0.0006189241472248154,does not exist
4345,6,39,6,identity,-9.74358986827184e-07,does not exist
4346,6,39,6,n,-3.800000048626018e-05,does not exist
4347,6,39,6,square_root_n,-6.084869922457255e-06,does not exist
4348,6,39,6,n_squared,-0.001482000018964147,does not exist
4349,6,39,6,n_log_n,-6.046045584067832e-05,does not exist
4350,6,40,4,identity,-9.997500248715152e-05,does not exist
4351,6,40,4,n,-0.003999000099486061,does not exist
4352,6,40,4,square_root_n,-0.0006322974338807949,does not exist
4353,6,40,4,n_squared,-0.15996000397944243,does not exist
4354,6,40,4,n_log_n,-0.00640663806470316,does not exist
4355,6,40,5,identity,-9.975000237139042e-06,does not exist
4356,6,40,5,n,-0.0003990000094855617,does not exist
4357,6,40,5,square_root_n,-6.308744082015817e-05,does not exist
4358,6,40,5,n_squared,-0.015960000379422468,does not exist
4359,6,40,5,n_log_n,-0.0006392219517362959,does not exist
4360,6,40,6,identity,-9.750000122821234e-07,does not exist
4361,6,40,6,n,-3.9000000491284936e-05,does not exist
4362,6,40,6,square_root_n,-6.166441515007309e-06,does not exist
4363,6,40,6,n_squared,-0.0015600000196513975,does not exist
4364,6,40,6,n_log_n,-6.248034044885847e-05,does not exist
4365,6,41,4,identity,-9.99756121825568e-05,does not exist
4366,6,41,4,n,-0.004099000099484829,does not exist
4367,6,41,4,square_root_n,-0.0006401562655183162,does not exist
4368,6,41,4,n_squared,-0.16805900407887797,does not exist
4369,6,41,4,n_log_n,-0.006610801189141721,does not exist
4370,6,41,5,identity,-9.975609987500356e-06,does not exist
4371,6,41,5,n,-0.0004090000094875146,does not exist
4372,6,41,5,square_root_n,-6.387507009414072e-05,does not exist
4373,6,41,5,n_squared,-0.016769000388988098,does not exist
4374,6,41,5,n_log_n,-0.0006596286126996821,does not exist
4375,6,41,6,identity,-9.756097679725073e-07,does not exist
4376,6,41,6,n,-4.00000004868728e-05,does not exist
4377,6,41,6,square_root_n,-6.246950551580999e-06,does not exist
4378,6,41,6,n_squared,-0.0016400000199617848,does not exist
4379,6,41,6,n_log_n,-6.451135505401e-05,does not exist
4380,6,42,4,identity,-9.997619284496384e-05,does not exist
4381,6,42,4,n,-0.004199000099488481,does not exist
4382,6,42,4,square_root_n,-0.0006479197818422299,does not exist
4383,6,42,4,n_squared,-0.17635800417851621,does not exist
4384,6,42,4,n_log_n,-0.00681602393187539,does not exist
4385,6,42,5,identity,-9.976190701976861e-06,does not exist
4386,6,42,5,n,-0.0004190000094830282,does not exist
4387,6,42,5,square_root_n,-6.465310509737952e-05,does not exist
4388,6,42,5,n_squared,-0.017598000398287184,does not exist
4389,6,42,5,n_log_n,-0.0006801414680700391,does not exist
4390,6,42,6,identity,-9.761904877780836e-07,does not exist
4391,6,42,6,n,-4.100000048667951e-05,does not exist
4392,6,42,6,square_root_n,-6.326437423542048e-06,does not exist
4393,6,42,6,n_squared,-0.0017220000204405395,does not exist
4394,6,42,6,n_log_n,-6.655322169631609e-05,does not exist
4395,6,43,4,identity,-9.997674649975252e-05,does not exist
4396,6,43,4,n,-0.0042990000994893585,does not exist
4397,6,43,4,square_root_n,-0.0006555913690318523,does not exist
4398,6,43,4,n_squared,-0.1848570042780424,does not exist
4399,6,43,4,n_log_n,-0.007022281053049371,does not exist
4400,6,43,5,identity,-9.97674440672558e-06,does not exist
4401,6,43,5,n,-0.0004290000094891999,does not exist
4402,6,43,5,square_root_n,-6.542188811977683e-05,does not exist
4403,6,43,5,n_squared,-0.018447000408035596,does not exist
4404,6,43,5,n_log_n,-0.0007007579829439514,does not exist
4405,6,43,6,identity,-9.767441975228053e-07,does not exist
4406,6,43,6,n,-4.200000049348063e-05,does not exist
4407,6,43,6,square_root_n,-6.4049400292244855e-06,does not exist
4408,6,43,6,n_squared,-0.001806000021219667,does not exist
4409,6,43,6,n_log_n,-6.860567594042768e-05,does not exist
4410,6,44,4,identity,-9.997727498833875e-05,does not exist
4411,6,44,4,n,-0.004399000099486905,does not exist
4412,6,44,4,square_root_n,-0.0006631742173970063,does not exist
4413,6,44,4,n_squared,-0.19355600437742382,does not exist
4414,6,44,4,n_log_n,-0.007229548487364759,does not exist
4415,6,44,5,identity,-9.977272942829352e-06,does not exist
4416,6,44,5,n,-0.00043900000948449147,does not exist
4417,6,44,5,square_root_n,-6.618174156466e-05,does not exist
4418,6,44,5,n_squared,-0.019316000417317625,does not exist
4419,6,44,5,n_log_n,-0.0007214757405647492,does not exist
4420,6,44,6,identity,-9.772727384005364e-07,does not exist
4421,6,44,6,n,-4.30000004896236e-05,does not exist
4422,6,44,6,square_root_n,-6.482493982235453e-06,does not exist
4423,6,44,6,n_squared,-0.0018920000215434385,does not exist
4424,6,44,6,n_log_n,-7.066846589357929e-05,does not exist
4425,6,45,4,identity,-9.99777799887136e-05,does not exist
4426,6,45,4,n,-0.004499000099492112,does not exist
4427,6,45,4,square_root_n,-0.0006706713368828454,does not exist
4428,6,45,4,n_squared,-0.20245500447714504,does not exist
4429,6,45,4,n_log_n,-0.007437803263956875,does not exist
4430,6,45,5,identity,-9.977777988612324e-06,does not exist
4431,6,45,5,n,-0.0004490000094875546,does not exist
4432,6,45,5,square_root_n,-6.693296954081484e-05,does not exist
4433,6,45,5,n_squared,-0.020205000426939956,does not exist
4434,6,45,5,n_log_n,-0.0007422924343700733,does not exist
4435,6,45,6,identity,-9.777777887354233e-07,does not exist
4436,6,45,6,n,-4.400000049309405e-05,does not exist
4437,6,45,6,square_root_n,-6.559132807505505e-06,does not exist
4438,6,45,6,n_squared,-0.001980000022189232,does not exist
4439,6,45,6,n_log_n,-7.274135142130437e-05,does not exist
4440,6,46,4,identity,-9.997826303242974e-05,does not exist
4441,6,46,4,n,-0.004599000099491768,does not exist
4442,6,46,4,square_root_n,-0.0006780855710256328,does not exist
4443,6,46,4,n_squared,-0.21155400457662132,does not exist
4444,6,46,4,n_log_n,-0.007647023433334275,does not exist
4445,6,46,5,identity,-9.978261075849204e-06,does not exist
4446,6,46,5,n,-0.0004590000094890634,does not exist
4447,6,46,5,square_root_n,-6.767585927418385e-05,does not exist
4448,6,46,5,n_squared,-0.021114000436496916,does not exist
4449,6,46,5,n_log_n,-0.000763205860519857,does not exist
4450,6,46,6,identity,-9.78260880302173e-07,does not exist
4451,6,46,6,n,-4.500000049389996e-05,does not exist
4452,6,46,6,square_root_n,-6.634888099791948e-06,does not exist
4453,6,46,6,n_squared,-0.002070000022719398,does not exist
4454,6,46,6,n_log_n,-7.482410324690686e-05,does not exist
4455,6,47,4,identity,-9.997872552103271e-05,does not exist
4456,6,47,4,n,-0.004699000099488537,does not exist
4457,6,47,4,square_root_n,-0.0006854196095605012,does not exist
4458,6,47,4,n_squared,-0.22085300467596125,does not exist
4459,6,47,4,n_log_n,-0.007857188000794506,does not exist
4460,6,47,5,identity,-9.978723606085538e-06,does not exist
4461,6,47,5,n,-0.0004690000094860203,does not exist
4462,6,47,5,square_root_n,-6.841068239619081e-05,does not exist
4463,6,47,5,n_squared,-0.022043000445842953,does not exist
4464,6,47,5,n_log_n,-0.0007842139112334056,does not exist
4465,6,47,6,identity,-9.787234147573542e-07,does not exist
4466,6,47,6,n,-4.600000049359565e-05,does not exist
4467,6,47,6,square_root_n,-6.709789680901475e-06,does not exist
4468,6,47,6,n_squared,-0.0021620000231989955,does not exist
4469,6,47,6,n_log_n,-7.691650229038323e-05,does not exist
4470,6,48,4,identity,-9.997916873938362e-05,does not exist
4471,6,48,4,n,-0.004799000099490414,does not exist
4472,6,48,4,square_root_n,-0.0006926759998204578,does not exist
4473,6,48,4,n_squared,-0.23035200477553985,does not exist
4474,6,48,4,n_log_n,-0.008068276865432829,does not exist
4475,6,48,5,identity,-9.979166864404476e-06,does not exist
4476,6,48,5,n,-0.00047900000949141486,does not exist
4477,6,48,5,square_root_n,-6.913769610542542e-05,does not exist
4478,6,48,5,n_squared,-0.022992000455587913,does not exist
4479,6,48,5,n_log_n,-0.0008053145686602643,does not exist
4480,6,48,6,identity,-9.791666769620733e-07,does not exist
4481,6,48,6,n,-4.700000049417952e-05,does not exist
4482,6,48,6,square_root_n,-6.783865734306772e-06,does not exist
4483,6,48,6,n_squared,-0.002256000023720617,does not exist
4484,6,48,6,n_log_n,-7.901833898748757e-05,does not exist
4485,6,49,4,identity,-9.997959386709443e-05,does not exist
4486,6,49,4,n,-0.004899000099487627,does not exist
4487,6,49,4,square_root_n,-0.000699857157069661,does not exist
4488,6,49,4,n_squared,-0.24005100487489373,does not exist
4489,6,49,4,n_log_n,-0.008280270764213286,does not exist
4490,6,49,5,identity,-9.97959203030696e-06,does not exist
4491,6,49,5,n,-0.0004890000094850411,does not exist
4492,6,49,5,square_root_n,-6.985714421214873e-05,does not exist
4493,6,49,5,n_squared,-0.023961000464767013,does not exist
4494,6,49,5,n_log_n,-0.0008265058991655224,does not exist
4495,6,49,6,identity,-9.795918467503384e-07,does not exist
4496,6,49,6,n,-4.800000049076658e-05,does not exist
4497,6,49,6,square_root_n,-6.857142927252369e-06,does not exist
4498,6,49,6,n_squared,-0.0023520000240475625,does not exist
4499,6,49,6,n_log_n,-8.11294126708604e-05,does not exist
4500,6,50,4,identity,-9.998000198985224e-05,does not exist
4501,6,50,4,n,-0.004999000099492612,does not exist
4502,6,50,4,square_root_n,-0.0007069653739006904,does not exist
4503,6,50,4,n_squared,-0.2499500049746306,does not exist
4504,6,50,4,n_log_n,-0.008493151220710721,does not exist
4505,6,50,5,identity,-9.980000189813154e-06,does not exist
4506,6,50,5,n,-0.0004990000094906577,does not exist
4507,6,50,5,square_root_n,-7.056925810459913e-05,does not exist
4508,6,50,5,n_squared,-0.024950000474532885,does not exist
4509,6,50,5,n_log_n,-0.0008477860482880162,does not exist
4510,6,50,6,identity,-9.800000099202677e-07,does not exist
4511,6,50,6,n,-4.9000000496013385e-05,does not exist
4512,6,50,6,square_root_n,-6.929646525775052e-06,does not exist
4513,6,50,6,n_squared,-0.0024500000248006693,does not exist
4514,6,50,6,n_log_n,-8.324953105517678e-05,does not exist
4515,6,51,4,identity,-9.998039410763493e-05,does not exist
4516,6,51,4,n,-0.005099000099489381,does not exist
4517,6,51,4,square_root_n,-0.0007140028287771821,does not exist
4518,6,51,4,n_squared,-0.26004900507395845,does not exist
4519,6,51,4,n_log_n,-0.008706900497808479,does not exist
4520,6,51,5,identity,-9.980392342900934e-06,does not exist
4521,6,51,5,n,-0.0005090000094879477,does not exist
4522,6,51,5,square_root_n,-7.127425760560412e-05,does not exist
4523,6,51,5,n_squared,-0.02595900048388533,does not exist
4524,6,51,5,n_log_n,-0.0008691532358351861,does not exist
4525,6,51,6,identity,-9.803921664497395e-07,does not exist
4526,6,51,6,n,-5.000000048893671e-05,does not exist
4527,6,51,6,square_root_n,-7.001400488604884e-06,does not exist
4528,6,51,6,n_squared,-0.0025500000249357724,does not exist
4529,6,51,6,n_log_n,-8.537850963979057e-05,does not exist
4530,6,52,4,identity,-9.998077114403703e-05,does not exist
4531,6,52,4,n,-0.0051990000994899255,does not exist
4532,6,52,4,square_root_n,-0.0007209715938405119,does not exist
4533,6,52,4,n_squared,-0.2703480051734761,does not exist
4534,6,52,4,n_log_n,-0.008921501554282365,does not exist
4535,6,52,5,identity,-9.980769413275858e-06,does not exist
4536,6,52,5,n,-0.0005190000094903446,does not exist
4537,6,52,5,square_root_n,-7.197235177629748e-05,does not exist
4538,6,52,5,n_squared,-0.02698800049349792,does not exist
4539,6,52,5,n_log_n,-0.000890605751631924,does not exist
4540,6,52,6,identity,-9.807692402663548e-07,does not exist
4541,6,52,6,n,-5.100000049385045e-05,does not exist
4542,6,52,6,square_root_n,-7.072427570356406e-06,does not exist
4543,6,52,6,n_squared,-0.0026520000256802234,does not exist
4544,6,52,6,n_log_n,-8.751617137282378e-05,does not exist
4545,6,53,4,identity,-9.998113395270902e-05,does not exist
4546,6,53,4,n,-0.005299000099493578,does not exist
4547,6,53,4,square_root_n,-0.0007278736420305972,does not exist
4548,6,53,4,n_squared,-0.28084700527315964,does not exist
4549,6,53,4,n_log_n,-0.009136938004568957,does not exist
4550,6,53,5,identity,-9.981132254477387e-06,does not exist
4551,6,53,5,n,-0.0005290000094873015,does not exist
4552,6,53,5,square_root_n,-7.266373963203757e-05,does not exist
4553,6,53,5,n_squared,-0.02803700050282698,does not exist
4554,6,53,5,n_log_n,-0.0009121419513775425,does not exist
4555,6,53,6,identity,-9.811320847985527e-07,does not exist
4556,6,53,6,n,-5.2000000494323295e-05,does not exist
4557,6,53,6,square_root_n,-7.142749393232356e-06,does not exist
4558,6,53,6,n_squared,-0.0027560000261991346,does not exist
4559,6,53,6,n_log_n,-8.966234607159076e-05,does not exist
4560,6,54,4,identity,-9.998148332390766e-05,does not exist
4561,6,54,4,n,-0.005399000099491014,does not exist
4562,6,54,4,square_root_n,-0.0007347108536104776,does not exist
4563,6,54,4,n_squared,-0.29154600537251474,does not exist
4564,6,54,4,n_log_n,-0.009353194081641819,does not exist
4565,6,54,5,identity,-9.98148165720636e-06,does not exist
4566,6,54,5,n,-0.0005390000094891434,does not exist
4567,6,54,5,square_root_n,-7.334861081131624e-05,does not exist
4568,6,54,5,n_squared,-0.029106000512413743,does not exist
4569,6,54,5,n_log_n,-0.0009337602529835129,does not exist
4570,6,54,6,identity,-9.81481490636149e-07,does not exist
4571,6,54,6,n,-5.300000049435205e-05,does not exist
4572,6,54,6,square_root_n,-7.212386532134374e-06,does not exist
4573,6,54,6,n_squared,-0.0028620000266950107,does not exist
4574,6,54,6,n_log_n,-9.181687012702974e-05,does not exist
